Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor7,bom,195884,195938,0.0546454
Sensor7,bom,196884,196938,0.0543011
Sensor7,bom,197884,197938,0.0545107
Sensor7,bom,198883,198938,0.0546368
Sensor7,bom,199884,199938,0.0544662
Sensor7,bom,200884,200938,0.0544749
Sensor7,bom,201884,201938,0.0542976
Sensor7,bom,202883,202938,0.0546344
Sensor7,bom,203884,203938,0.054493
Sensor7,bom,204884,204938,0.0544616
Sensor7,bom,205884,205938,0.0544885
Sensor7,bom,206884,206938,0.0546385
Sensor7,bom,207884,207938,0.0545101
Sensor7,bom,208883,208938,0.0547142
Sensor7,bom,209883,209938,0.0548453
Sensor7,bom,210883,210938,0.0545418
Sensor7,bom,211884,211938,0.054661
Sensor7,bom,212883,212938,0.0547768
Sensor7,bom,213884,213938,0.0546764
Sensor7,bom,214884,214938,0.0546209
Sensor7,bom,215884,215938,0.054515
Sensor7,bom,216884,216938,0.0547592
Sensor7,bom,217883,217938,0.0549886
Sensor7,bom,218884,218938,0.0545105
Sensor7,bom,219884,219938,0.0546162
Sensor7,bom,220884,220938,0.0544402
Sensor7,bom,221884,221938,0.0544975
Sensor7,bom,222883,222938,0.054789
Sensor7,bom,223884,223938,0.054481
Sensor7,bom,224884,224938,0.0546871
Sensor7,bom,225884,225938,0.0544106
Sensor7,bom,226884,226938,0.0543205
Sensor7,bom,227884,227938,0.0543229
Sensor7,bom,228884,228938,0.0543384
Sensor7,bom,229884,229938,0.0543803
Sensor7,bom,230884,230938,0.0543843
Sensor7,bom,231884,231938,0.0543953
Sensor7,bom,232884,232938,0.0544916
Sensor7,bom,233883,233938,0.0546579
Sensor7,bom,234884,234938,0.0543846
Sensor7,bom,235883,235938,0.0547344
Sensor7,bom,236884,236938,0.0546544
Sensor7,bom,237884,237938,0.0541668
Sensor7,bom,238884,238938,0.0540918
Sensor7,bom,239884,239938,0.0546705
Sensor7,bom,240884,240938,0.0545185
Sensor7,bom,241887,241938,0.051602
Sensor8,bom,10.0887,10.1375,0.0487809
Sensor8,bom,11.0882,11.1373,0.0491143
Sensor8,bom,12.0877,12.1375,0.0497208
Sensor8,bom,13.0879,13.1376,0.049751
Sensor8,bom,14088,14.1375,0.0495147
Sensor8,bom,15.0879,15.1374,0.0495534
Sensor8,bom,16.0878,16.1374,0.0496273
Sensor8,bom,17.0878,17.1374,0.0496657
Sensor8,bom,18.0882,18.1374,0.0491936
Sensor8,bom,19.0878,19.1374,0.049595
Sensor8,bom,20.0878,20.1374,0.0496409
Sensor8,bom,21.0878,21.1374,0.049551
Sensor8,bom,22088,22.1375,0.0494629
Sensor8,bom,23.0879,23.1375,0.0496125
Sensor8,bom,24088,24.1375,0.049465
Sensor8,bom,25088,25.1373,0.0492907
Sensor8,bom,26.0878,26.1373,0.0495316
Sensor8,bom,27.0879,27.1373,0.0494397
Sensor8,bom,28.0876,28.1374,0.0498444
Sensor8,bom,29.0884,29.1374,0.049066
Sensor8,bom,30.0881,30.1373,0.0492695
Sensor8,bom,31.0877,31.1374,0.0497176
Sensor8,bom,32088,32.1374,0.0494402
Sensor8,bom,33.0878,33.1376,0.0497505
Sensor8,bom,34.0877,34.1374,0.0497244
Sensor8,bom,35.0876,35.1374,0.0497645
Sensor8,bom,36.0881,36.1375,0.0494418
Sensor8,bom,37.0878,37.1375,0.0497156
Sensor8,bom,38.0879,38.1375,0.0495475
Sensor8,bom,39.0879,39.1375,0.0496139
Sensor8,bom,40088,40.1375,0.0495257
Sensor8,bom,41.0879,41.1375,0.0495731
Sensor8,bom,42.0875,42.1374,0.0499114
Sensor8,bom,43.0877,43.1375,0.0497456
Sensor8,bom,44.0879,44.1375,0.0495886
Sensor8,bom,45088,45.1374,0.0494288
Sensor8,bom,46.0878,46.1374,0.0496374
Sensor8,bom,47.0878,47.1374,0.0496392
Sensor8,bom,48.0878,48.1374,0.0496037
Sensor8,bom,49.0879,49.1374,0.0495098
Sensor8,bom,50.0877,50.1373,0.0496294
Sensor8,bom,51.0876,51.1373,0.0496844
Sensor8,bom,52.0878,52.1374,0.0496384
Sensor8,bom,53.0879,53.1375,0.0495931
Sensor8,bom,54.0879,54.1374,0.0494883
Sensor8,bom,55.0877,55.1374,0.0496903
Sensor8,bom,56.0879,56.1374,0.0494693
Sensor8,bom,57.0879,57.1374,0.0495592
Sensor8,bom,58.0874,58.1375,0.0500484
Sensor8,bom,59.0878,59.1373,0.0494679
Sensor8,bom,60.0879,60.1374,0.0495138
Sensor8,bom,61088,61.1374,0.0494002
Sensor8,bom,62088,62.1375,0.0495773
Sensor8,bom,63.0879,63.1375,0.0496144
Sensor8,bom,64.0879,64.1375,0.0496292
Sensor8,bom,65.0879,65.1375,0.0495561
Sensor8,bom,66088,66.1374,0.0494026
Sensor8,bom,67088,67.1374,0.0494041
Sensor8,bom,68.0879,68.1374,0.0495562
Sensor8,bom,69088,69.1375,0.04945
Sensor8,bom,70.0878,70.1375,0.0496358
Sensor8,bom,71.0878,71.1375,0.0496265
Sensor8,bom,72.0877,72.1375,0.049711
Sensor8,bom,73.0878,73.1375,0.0496189
Sensor8,bom,74.0876,74.1374,0.0498074
Sensor8,bom,75.0878,75.1373,0.0495209
Sensor8,bom,76.0879,76.1374,0.0494817
Sensor8,bom,77.0878,77.1375,0.0496455
Sensor8,bom,78088,78.1374,0.0494166
Sensor8,bom,79.0877,79.1375,0.0497726
Sensor8,bom,80.0878,80.1375,0.0496912
Sensor8,bom,81088,81.1374,0.0494012
Sensor8,bom,82.0877,82.1373,0.0496526
Sensor8,bom,83.0876,83.1374,0.049706
Sensor8,bom,84088,84.1375,0.0494655
Sensor8,bom,85.0881,85.1375,0.0494165
Sensor8,bom,86.0881,86.1375,0.0493639
Sensor8,bom,87.0879,87.1375,0.0495613
Sensor8,bom,88.0878,88.1375,0.0497511
Sensor8,bom,89.0879,89.1376,0.0497022
Sensor8,bom,90.0877,90.1374,0.0496213
Sensor8,bom,91.0877,91.1374,0.0497311
Sensor8,bom,92.0878,92.1375,0.0496631
Sensor8,bom,93.0879,93.1374,0.0495483
Sensor8,bom,94.0879,94.1375,0.0495641
Sensor8,bom,95088,95.1374,0.0494223
Sensor8,bom,96.0879,96.1375,0.0496296
Sensor8,bom,97.0877,97.1374,0.0496826
Sensor8,bom,98.0879,98.1374,0.0495639
Sensor8,bom,99.0878,99.1374,0.0496132
Sensor8,bom,100088,100137,0.0492173
Sensor8,bom,101088,101137,0.0496036
Sensor8,bom,102088,102138,0.049659
Sensor8,bom,103088,103137,0.0493987
Sensor8,bom,104088,104137,0.0494835
Sensor8,bom,105088,105137,0.0491948
Sensor8,bom,106088,106137,0.0495243
Sensor8,bom,107088,107137,0.0497595
Sensor8,bom,108088,108137,0.0495819
Sensor8,bom,109088,109137,0.0495862
Sensor8,bom,110088,110137,0.0494488
Sensor8,bom,111088,111138,0.049646
Sensor8,bom,112088,112137,0.0494028
Sensor8,bom,113088,113137,0.0495667
Sensor8,bom,114088,114137,0.0499014
Sensor8,bom,115088,115138,0.0499051
Sensor8,bom,116088,116137,0.0495147
Sensor8,bom,117088,117137,0.0492348
Sensor8,bom,118088,118137,0.0494962
Sensor8,bom,119088,119137,0.0494139
Sensor8,bom,120088,120137,0.0495169
Sensor8,bom,121088,121137,0.0496414
Sensor8,bom,122088,122137,0.0496359
Sensor8,bom,123088,123137,0.0498347
Sensor8,bom,124088,124137,0.049673
Sensor8,bom,125088,125137,0.0495985
Sensor8,bom,126088,126137,0.0497904
Sensor8,bom,127088,127137,0.0495955
Sensor8,bom,128088,128137,0.0496608
Sensor8,bom,129088,129137,0.0494802
Sensor8,bom,130088,130137,0.049579
Sensor8,bom,131088,131137,0.0497796
Sensor8,bom,132088,132137,0.0496623
Sensor8,bom,133088,133138,0.0495907
Sensor8,bom,134088,134137,0.0494853
Sensor8,bom,135088,135137,0.049659
Sensor8,bom,136088,136137,0.0496771
Sensor8,bom,137088,137137,0.0495671
Sensor8,bom,138088,138138,0.0494203
Sensor8,bom,139088,139137,0.049719
Sensor8,bom,140088,140137,0.0496105
Sensor8,bom,141088,141137,0.0495445
Sensor8,bom,142088,142137,0.0497682
Sensor8,bom,143088,143138,0.0495893
Sensor8,bom,144088,144137,0.0497901
Sensor8,bom,145088,145137,0.0496101
Sensor8,bom,146088,146137,0.0496171
Sensor8,bom,147088,147137,0.0495764
Sensor8,bom,148088,148137,0.0497051
Sensor8,bom,149088,149137,0.0497497
Sensor8,bom,150088,150137,0.0495852
Sensor8,bom,151088,151137,0.0497043
Sensor8,bom,152088,152137,0.0495806
Sensor8,bom,153088,153138,0.0496576
Sensor8,bom,154088,154137,0.0495541
Sensor8,bom,155088,155137,0.049547
Sensor8,bom,156088,156137,0.0497609
Sensor8,bom,157088,157137,0.0495863
Sensor8,bom,158088,158137,0.0494978
Sensor8,bom,159088,159137,0.0495602
Sensor8,bom,160088,160137,0.0497742
Sensor8,bom,161087,161137,0.0500101
Sensor8,bom,162088,162137,0.0498016
Sensor8,bom,163088,163137,0.0498269
Sensor8,bom,164088,164137,0.0495374
Sensor8,bom,165088,165137,0.049752
Sensor8,bom,166088,166137,0.0497876
Sensor8,bom,167088,167137,0.0498722
Sensor8,bom,168088,168137,0.0496221
Sensor8,bom,169088,169137,0.0496603
Sensor8,bom,170088,170137,0.0496399
Sensor8,bom,171088,171137,0.049474
Sensor8,bom,172088,172137,0.0496004
Sensor8,bom,173088,173138,0.0496107
Sensor8,bom,174088,174137,0.0496613
Sensor8,bom,175088,175137,0.0494605
Sensor8,bom,176088,176137,0.0494249
Sensor8,bom,177088,177137,0.0496474
Sensor8,bom,178088,178137,0.049803
Sensor8,bom,179088,179137,0.0492626
Sensor8,bom,180088,180137,0.0495357
Sensor8,bom,181088,181137,0.0496399
Sensor8,bom,182088,182137,0.049442
Sensor8,bom,183088,183137,0.0497511
Sensor8,bom,184088,184137,0.0495965
Sensor8,bom,185088,185137,0.0496194
Sensor8,bom,186088,186137,0.04949
Sensor8,bom,187088,187137,0.0495463
Sensor8,bom,188088,188137,0.0493682
Sensor8,bom,189088,189137,0.0493526
Sensor8,bom,190088,190137,0.0494253
Sensor8,bom,191088,191138,0.0497678
Sensor8,bom,192088,192137,0.0494696
Sensor8,bom,193088,193138,0.0497279
Sensor8,bom,194088,194137,0.049784
Sensor8,bom,195088,195137,0.0494303
Sensor8,bom,196088,196137,0.0496754
Sensor8,bom,197088,197137,0.0495809
Sensor8,bom,198088,198137,0.049615
Sensor8,bom,199088,199137,0.0496887
Sensor8,bom,200088,200137,0.0491838
Sensor8,bom,201088,201137,0.0497513
Sensor8,bom,202088,202137,0.0495816
Sensor8,bom,203088,203137,0.049549
Sensor8,bom,204088,204137,0.0494393
Sensor8,bom,205088,205137,0.0494319
Sensor8,bom,206088,206137,0.0491562
Sensor8,bom,207088,207137,0.0495042
Sensor8,bom,208088,208137,0.049503
Sensor8,bom,209088,209137,0.0496997
Sensor8,bom,210088,210137,0.0492896
Sensor8,bom,211088,211137,0.0498468
Sensor8,bom,212088,212137,0.049859
Sensor8,bom,213088,213138,0.0497895
Sensor8,bom,214088,214137,0.0494784
Sensor8,bom,215088,215137,0.0492885
Sensor8,bom,216088,216138,0.0497713
Sensor8,bom,217088,217138,0.0496856
Sensor8,bom,218088,218137,0.0494578
Sensor8,bom,219088,219137,0.0497893
Sensor8,bom,220088,220137,0.0496994
Sensor8,bom,221088,221137,0.0494016
Sensor8,bom,222088,222137,0.049586
Sensor8,bom,223088,223137,0.0495182
Sensor8,bom,224088,224137,0.0492185
Sensor8,bom,225088,225138,0.0496679
Sensor8,bom,226088,226137,0.0493871
Sensor8,bom,227088,227137,0.0494691
Sensor8,bom,228088,228137,0.0492392
Sensor8,bom,229088,229137,0.0495215
Sensor8,bom,230088,230137,0.0495575
Sensor8,bom,231088,231137,0.0494874
Sensor8,bom,232088,232137,0.0495553
Sensor8,bom,233088,233137,0.0493528
Sensor8,bom,234088,234137,0.0493758
Sensor8,bom,235088,235137,0.0495146
Sensor8,bom,236088,236137,0.0493451
Sensor8,bom,237088,237137,0.0489714
Sensor8,bom,238088,238137,0.0492213
Sensor8,bom,239089,239137,0.0487513
Sensor8,bom,240088,240137,0.0496358
Sensor8,bom,241088,241138,0.0501036
Sensor8,bom,242088,242137,0.0493899
Sensor9,bom,11.1972,11.2366,0.0394489
Sensor9,bom,12.1965,12.2367,0.0402093
Sensor9,bom,13.1974,13.2367,0.0393335
Sensor9,bom,14.1982,14.2367,0.0385236
Sensor9,bom,15.1974,15.2367,0.0393057
Sensor9,bom,16.1982,16.2367,0.0385094
Sensor9,bom,17.1967,17.2367,0.0399911
Sensor9,bom,18.1975,18.2366,0.0391119
Sensor9,bom,19.1981,19.2366,0.038461
Sensor9,bom,20.1965,20.2366,0.0401792
Sensor9,bom,21.1982,21.2366,0.0384729
Sensor9,bom,22.1975,22.2366,0.039174
Sensor9,bom,23.1975,23.2367,0.0391863
Sensor9,bom,24.1987,24.2367,0.0380242
Sensor9,bom,25.1967,25.2366,0.0399593
Sensor9,bom,26.1966,26.2366,0.0399406
Sensor9,bom,27.1979,27.2366,0.0387114
Sensor9,bom,28.1969,28.2366,0.0396965
Sensor9,bom,29.1976,29.2367,0.0390907
Sensor9,bom,30.1966,30.2366,0.0399973
Sensor9,bom,31.1968,31.2366,0.0398322
Sensor9,bom,32.1977,32.2366,0.0389094
Sensor9,bom,33198,33.2366,0.0386696
Sensor9,bom,34.1966,34.2365,0.0399062
Sensor9,bom,35.1969,35.2366,0.0396721
Sensor9,bom,36.1975,36.2367,0.0392814
Sensor9,bom,37.1974,37.2366,0.0392589
Sensor9,bom,38.1975,38.2366,0.0391955
Sensor9,bom,39.1979,39.2367,0.0388429
Sensor9,bom,40.1987,40.2367,0.0379682
Sensor9,bom,41.1986,41.2367,0.0380391
Sensor9,bom,42.1972,42.2367,0.0394782
Sensor9,bom,43.1969,43.2366,0.0396349
Sensor9,bom,44.1981,44.2367,0.0385684
Sensor9,bom,45.1977,45.2366,0.0388879
Sensor9,bom,46.1972,46.2366,0.0394282
Sensor9,bom,47198,47.2366,0.0386023
Sensor9,bom,48.1971,48.2366,0.0394872
Sensor9,bom,49.1978,49.2367,0.0389021
Sensor9,bom,50198,50.2366,0.0386456
Sensor9,bom,51.1966,51.2366,0.0400506
Sensor9,bom,52.1973,52.2366,0.039326
Sensor9,bom,53.1985,53.2366,0.0381301
Sensor9,bom,54.1973,54.2366,0.0393108
Sensor9,bom,55.1963,55.2367,0.0403944
Sensor9,bom,56.1967,56.2366,0.0399378
Sensor9,bom,57.1971,57.2366,0.0395165
Sensor9,bom,58.1971,58.2366,0.0395091
Sensor9,bom,59.1965,59.2365,0.0400168
Sensor9,bom,60.1974,60.2367,0.0392573
Sensor9,bom,61.1978,61.2367,0.0388729
Sensor9,bom,62.1974,62.2367,0.0392721
Sensor9,bom,63.1977,63.2367,0.0390244
Sensor9,bom,64.1974,64.2367,0.0393403
Sensor9,bom,65.1986,65.2367,0.0380506
Sensor9,bom,66.1986,66.2367,0.0380465
Sensor9,bom,67.1967,67.2366,0.0398687
Sensor9,bom,68.1966,68.2367,0.0401217
Sensor9,bom,69.1973,69.2367,0.0394268
Sensor9,bom,70.1975,70.2367,0.0392168
Sensor9,bom,71.1978,71.2367,0.0388405
Sensor9,bom,72.1987,72.2366,0.0379757
Sensor9,bom,73.1967,73.2366,0.0399518
Sensor9,bom,74.1973,74.2366,0.0392794
Sensor9,bom,75.1966,75.2365,0.0399774
Sensor9,bom,76.1966,76.2366,0.0400518
Sensor9,bom,77.1973,77.2366,0.0393075
Sensor9,bom,78.1967,78.2366,0.0399599
Sensor9,bom,79.1985,79.2367,0.0381242
Sensor9,bom,80.1973,80.2367,0.0393481
Sensor9,bom,81.1974,81.2366,0.0391961
Sensor9,bom,82197,82.2366,0.039564
Sensor9,bom,83.1964,83.2366,0.0402134
Sensor9,bom,84.1969,84.2367,0.0398467
Sensor9,bom,85.1974,85.2366,0.0392751
Sensor9,bom,86.1975,86.2367,0.0392071
Sensor9,bom,87.1967,87.2368,0.040071
Sensor9,bom,88.1973,88.2367,0.0393183
Sensor9,bom,89.1978,89.2367,0.0388523
Sensor9,bom,90.1982,90.2367,0.0384491
Sensor9,bom,91.1977,91.2366,0.038919
Sensor9,bom,92.1985,92.2366,0.0381278
Sensor9,bom,93.1966,93.2367,0.0400357
Sensor9,bom,94.1974,94.2367,0.039298
Sensor9,bom,95.1967,95.2367,0.0400042
Sensor9,bom,96.1975,96.2367,0.0392218
Sensor9,bom,97198,97.2366,0.0386753
Sensor9,bom,98.1973,98.2366,0.0392785
Sensor9,bom,99.1971,99.2367,0.0396017
Sensor9,bom,100198,100237,0.0384798
Sensor9,bom,101199,101237,0.037962
Sensor9,bom,102198,102237,0.0386851
Sensor9,bom,103197,103237,0.0395681
Sensor9,bom,104199,104237,0.0378154
Sensor9,bom,105197,105237,0.0391648
Sensor9,bom,106198,106237,0.0386483
Sensor9,bom,107196,107237,0.0402482
Sensor9,bom,108198,108237,0.0391124
Sensor9,bom,109198,109237,0.0387758
Sensor9,bom,110198,110237,0.0386016
Sensor9,bom,111198,111237,0.0388492
Sensor9,bom,112197,112237,0.039685
Sensor9,bom,113197,113237,0.0391878
Sensor9,bom,114197,114237,0.0396777
Sensor9,bom,115197,115237,0.0393225
Sensor9,bom,116198,116237,0.0387516
Sensor9,bom,117198,117237,0.039022
Sensor9,bom,118198,118237,0.0391213
Sensor9,bom,119198,119237,0.0383601
Sensor9,bom,120198,120237,0.038862
Sensor9,bom,121197,121237,0.0392371
Sensor9,bom,122196,122237,0.0401402
Sensor9,bom,123197,123237,0.039953
Sensor9,bom,124198,124237,0.0389061
Sensor9,bom,125197,125237,0.0392451
Sensor9,bom,126197,126237,0.0393699
Sensor9,bom,127197,127237,0.0399914
Sensor9,bom,128197,128237,0.0394924
Sensor9,bom,129198,129237,0.0381669
Sensor9,bom,130196,130237,0.0402087
Sensor9,bom,131196,131237,0.0403661
Sensor9,bom,132197,132237,0.0400997
Sensor9,bom,133198,133237,0.0391506
Sensor9,bom,134197,134237,0.0400738
Sensor9,bom,135198,135237,0.0391339
Sensor9,bom,136198,136237,0.0391688
Sensor9,bom,137197,137237,0.0393772
Sensor9,bom,138197,138237,0.0394886
Sensor9,bom,139196,139237,0.0401903
Sensor9,bom,140197,140237,0.0393823
Sensor9,bom,141197,141237,0.0393838
Sensor9,bom,142198,142237,0.0389218
Sensor9,bom,143197,143237,0.0394929
Sensor9,bom,144197,144237,0.0400226
Sensor9,bom,145198,145237,0.038548
Sensor9,bom,146198,146237,0.0387966
Sensor9,bom,147196,147237,0.0402915
Sensor9,bom,148197,148237,0.0400113
Sensor9,bom,149197,149237,0.0392255
Sensor9,bom,150198,150237,0.0385843
Sensor9,bom,151197,151237,0.0398982
Sensor9,bom,152197,152237,0.0397051
Sensor9,bom,153198,153237,0.0389814
Sensor9,bom,154197,154237,0.0393672
Sensor9,bom,155197,155237,0.0399787
Sensor9,bom,156198,156237,0.0387866
Sensor9,bom,157197,157237,0.0393872
Sensor9,bom,158198,158237,0.0390251
Sensor9,bom,159197,159237,0.039196
Sensor9,bom,160197,160237,0.0400022
Sensor9,bom,161197,161237,0.0400962
Sensor9,bom,162196,162237,0.040291
Sensor9,bom,163197,163237,0.0398112
Sensor9,bom,164197,164237,0.0393923
Sensor9,bom,165197,165237,0.0395244
Sensor9,bom,166197,166237,0.0397072
Sensor9,bom,167196,167237,0.0403247
Sensor9,bom,168197,168237,0.0392042
Sensor9,bom,169197,169237,0.0400194
Sensor9,bom,170196,170237,0.0406963
Sensor9,bom,171196,171237,0.0401414
Sensor9,bom,172197,172237,0.0396244
Sensor9,bom,173197,173237,0.0393842
Sensor9,bom,174197,174237,0.0398089
Sensor9,bom,175198,175237,0.0382918
Sensor9,bom,176198,176237,0.038821
Sensor9,bom,177199,177237,0.0380309
Sensor9,bom,178198,178237,0.0389938
Sensor9,bom,179196,179237,0.0403457
Sensor9,bom,180197,180237,0.040076
Sensor9,bom,181197,181237,0.0393789
Sensor9,bom,182198,182237,0.0390927
Sensor9,bom,183198,183237,0.0391241
Sensor9,bom,184196,184237,0.0402383
Sensor9,bom,185198,185237,0.0388647
Sensor9,bom,186197,186237,0.0398755
Sensor9,bom,187197,187237,0.0397504
Sensor9,bom,188197,188237,0.0400631
Sensor9,bom,189198,189237,0.0391923
Sensor9,bom,190197,190237,0.0401664
Sensor9,bom,191197,191237,0.0399122
Sensor9,bom,192197,192237,0.0391579
Sensor9,bom,193198,193237,0.0391074
Sensor9,bom,194198,194237,0.0387723
Sensor9,bom,195197,195237,0.0396976
Sensor9,bom,196197,196237,0.0396534
Sensor9,bom,197197,197237,0.0400649
Sensor9,bom,198197,198237,0.0392748
Sensor9,bom,199197,199237,0.0400388
Sensor9,bom,200198,200237,0.0391098
Sensor9,bom,201198,201237,0.0391014
Sensor9,bom,202197,202237,0.0395471
Sensor9,bom,203197,203237,0.0397469
Sensor9,bom,204198,204237,0.0384217
Sensor9,bom,205196,205237,0.0403539
Sensor9,bom,206197,206237,0.0392679
Sensor9,bom,207199,207237,0.0379693
Sensor9,bom,208197,208237,0.0398725
Sensor9,bom,209197,209237,0.039146
Sensor9,bom,210196,210237,0.0400845
Sensor9,bom,211197,211237,0.0399651
Sensor9,bom,212197,212237,0.0399993
Sensor9,bom,213197,213237,0.0397789
Sensor9,bom,214197,214237,0.0397527
Sensor9,bom,215197,215237,0.03946
Sensor9,bom,216197,216237,0.039242
Sensor9,bom,217197,217237,0.0399779
Sensor9,bom,218198,218237,0.0385745
Sensor9,bom,219197,219237,0.0391685
Sensor9,bom,220197,220237,0.0396994
Sensor9,bom,221198,221237,0.0384508
Sensor9,bom,222198,222237,0.038385
Sensor9,bom,223197,223237,0.0399657
Sensor9,bom,224197,224237,0.0395801
Sensor9,bom,225197,225237,0.0393293
Sensor9,bom,226197,226237,0.0400112
Sensor9,bom,227197,227237,0.0398663
Sensor9,bom,228197,228237,0.0392396
Sensor9,bom,229198,229237,0.0387945
Sensor9,bom,230198,230237,0.0391432
Sensor9,bom,231198,231237,0.0390957
Sensor9,bom,232198,232237,0.0391285
Sensor9,bom,233196,233237,0.0404302
Sensor9,bom,234197,234237,0.0392256
Sensor9,bom,235196,235237,0.0400651
Sensor9,bom,236197,236237,0.0400306
Sensor9,bom,237197,237237,0.0398829
Sensor9,bom,238198,238237,0.0391448
Sensor9,bom,239198,239237,0.0384039
Sensor9,bom,240197,240237,0.039436
Sensor9,bom,241197,241237,0.0398424
