Sensor remetente, Estado do Paciente, Enviado as (s), Processado as (s), Diff (s)
Sensor13,medio,446961,447072,0.110411
Sensor13,medio,447719,447832,0.1133
Sensor13,ruim,448491,448601,0.110141
Sensor13,ruim,449267,449376,0.109238
Sensor13,ruim,450832,450941,0.108969
Sensor13,ruim,452382,452.49,0.107494
Sensor13,medio,453898,454005,0.106137
Sensor13,medio,455413,455519,0.106163
Sensor13,medio,456.93,457.04,0.109959
Sensor13,medio,458536,458649,0.112971
Sensor13,medio,460143,460251,0.108227
Sensor13,medio,461742,461849,0.106701
Sensor13,medio,463224,463337,0.1133
Sensor13,medio,464727,464838,0.111983
Sensor13,medio,466217,466327,0.109373
Sensor13,medio,467737,467848,0.111327
Sensor13,medio,469247,469358,0.111348
Sensor13,medio,470743,470855,0.112415
Sensor13,medio,472234,472343,0.108663
Sensor13,medio,473752,473863,0.111613
Sensor13,medio,475.25,475365,0.115335
Sensor13,medio,476759,476876,0.117136
Sensor13,medio,478238,478343,0.10529
Sensor13,medio,479.7,479806,0.106531
Sensor13,medio,481176,481.28,0.103495
Sensor13,medio,482.62,482728,0.107323
Sensor13,medio,484089,484195,0.105134
Sensor13,medio,485.57,485674,0.103593
Sensor13,medio,487022,487123,0.101457
Sensor13,medio,488477,488.58,0.10276
Sensor13,ruim,489923,490.03,0.106792
Sensor13,ruim,491427,491537,0.109241
Sensor13,ruim,492926,493029,0.102859
Sensor13,ruim,494.41,494515,0.104505
Sensor13,ruim,495154,495265,0.111303
Sensor13,ruim,495899,496005,0.106468
Sensor13,ruim,496649,496762,0.112317
Sensor13,ruim,497406,497513,0.106944
Sensor13,ruim,498144,498259,0.115253
Sensor13,medio,498908,499017,0.109289
Sensor13,medio,499646,499757,0.111499
Sensor13,ruim,500385,500492,0.106526
Sensor13,ruim,501133,501.25,0.117636
Sensor13,ruim,501892,502002,0.110348
Sensor13,ruim,502639,502752,0.113175
Sensor13,ruim,503394,503508,0.114314
Sensor13,ruim,504156,504271,0.114544
Sensor13,ruim,505683,505798,0.115558
Sensor13,ruim,507231,507347,0.115719
Sensor13,bom,508754,508868,0.113522
Sensor13,bom,510237,510343,0.106581
Sensor13,bom,511.71,511819,0.109398
Sensor13,bom,513186,513296,0.1102
Sensor13,bom,514652,514756,0.103826
Sensor13,ruim,516146,516257,0.11079
Sensor13,ruim,517652,517765,0.113054
Sensor13,ruim,519208,519319,0.111374
Sensor13,medio,520732,520841,0.108612
Sensor13,medio,522248,522.36,0.112344
Sensor13,medio,523763,523872,0.108631
Sensor13,ruim,525285,525394,0.109598
Sensor13,ruim,525437,525553,0.115277
Sensor13,ruim,525596,525709,0.113098
Sensor13,ruim,525751,525862,0.111704
Sensor13,ruim,525906,526021,0.114269
Sensor13,ruim,526063,526171,0.108092
Sensor13,ruim,526214,526323,0.109623
Sensor13,ruim,526365,526472,0.107025
Sensor13,ruim,526.51,526619,0.108401
Sensor13,ruim,526664,526.78,0.116271
Sensor13,ruim,526824,526933,0.109313
Sensor13,ruim,526977,527093,0.116271
Sensor13,ruim,527135,527248,0.113347
Sensor13,ruim,527.29,527401,0.111135
Sensor13,ruim,527445,527552,0.106569
Sensor13,ruim,527592,527702,0.109653
Sensor13,ruim,527741,527.85,0.109472
Sensor13,ruim,527891,528004,0.11239
Sensor13,ruim,528041,528.15,0.108454
Sensor13,ruim,528194,528312,0.118318
Sensor13,ruim,528356,528472,0.11617
Sensor13,ruim,528.51,528622,0.112463
Sensor13,ruim,528664,528775,0.111445
Sensor13,ruim,528817,528925,0.108312
Sensor13,ruim,528968,529079,0.110716
Sensor13,ruim,529121,529234,0.112986
Sensor13,ruim,529272,529381,0.108667
Sensor13,ruim,529423,529531,0.108269
Sensor13,ruim,529569,529679,0.109324
Sensor13,ruim,529723,529838,0.115845
Sensor13,ruim,529883,529994,0.111695
Sensor13,ruim,530035,530146,0.111649
Sensor13,ruim,530188,530302,0.114127
Sensor13,ruim,530341,530.45,0.108791
Sensor13,ruim,530494,530601,0.107742
Sensor13,ruim,530643,530751,0.108092
Sensor13,ruim,530.79,530902,0.112517
Sensor13,ruim,530943,531052,0.109326
Sensor13,ruim,531093,531203,0.109708
Sensor13,ruim,531248,531361,0.113594
Sensor13,ruim,531406,531513,0.106255
Sensor13,ruim,531552,531662,0.109926
Sensor13,ruim,531704,531813,0.108997
Sensor13,ruim,531854,531965,0.110839
Sensor13,ruim,532007,532118,0.110323
Sensor13,ruim,532.16,532268,0.108702
Sensor13,ruim,532307,532414,0.107695
Sensor13,ruim,532454,532562,0.107272
Sensor13,ruim,532602,532712,0.110473
Sensor13,ruim,532756,532868,0.112303
Sensor13,ruim,532.91,533015,0.104992
Sensor13,ruim,533055,533163,0.107827
Sensor13,ruim,533205,533314,0.109466
Sensor13,ruim,533354,533461,0.107152
Sensor13,ruim,533503,533617,0.11474
Sensor13,ruim,533658,533767,0.108828
Sensor13,medio,533811,533921,0.109274
Sensor13,ruim,534.57,534683,0.113034
Sensor13,ruim,534727,534839,0.112463
Sensor13,ruim,535.48,535587,0.106646
Sensor13,medio,536238,536346,0.108501
Sensor13,ruim,536988,537096,0.107569
Sensor13,ruim,537133,537241,0.107279
Sensor13,ruim,537285,537399,0.113801
Sensor13,ruim,537438,537.55,0.112075
Sensor13,ruim,537591,537702,0.111253
Sensor13,ruim,537746,537856,0.110199
Sensor13,ruim,537897,538008,0.1108
Sensor13,ruim,538049,538163,0.114117
Sensor13,ruim,538203,538.31,0.10754
Sensor13,ruim,538351,538463,0.111963
Sensor13,ruim,538506,538615,0.108916
Sensor13,ruim,538654,538766,0.111704
Sensor13,ruim,538808,538918,0.11073
Sensor13,ruim,538.96,539068,0.10786
Sensor13,ruim,539109,539221,0.112022
Sensor13,ruim,539263,539375,0.112197
Sensor13,ruim,539416,539525,0.108376
Sensor13,ruim,539566,539675,0.108815
Sensor13,ruim,539716,539826,0.109446
Sensor13,ruim,539864,539974,0.109902
Sensor13,ruim,540015,540121,0.106194
Sensor13,ruim,540159,540268,0.109513
Sensor13,ruim,540311,540424,0.112331
Sensor13,ruim,540466,540581,0.11492
Sensor13,ruim,540622,540.73,0.107738
Sensor13,ruim,540774,540886,0.111679
Sensor13,ruim,540927,541036,0.109314
Sensor13,ruim,541079,541191,0.112487
Sensor13,ruim,541232,541341,0.109589
Sensor13,ruim,541382,541494,0.112726
Sensor13,ruim,541538,541647,0.109394
Sensor13,ruim,541687,541798,0.11052
Sensor13,ruim,541838,541953,0.114343
Sensor13,ruim,541998,542.11,0.112621
Sensor13,ruim,542.15,542262,0.11147
Sensor13,ruim,542305,542416,0.110859
Sensor13,ruim,542456,542565,0.109683
Sensor13,ruim,542607,542718,0.111101
Sensor13,ruim,542757,542.86,0.103103
Sensor13,ruim,542901,543011,0.11021
Sensor13,ruim,543054,543163,0.108294
Sensor13,ruim,543202,543307,0.104672
Sensor13,ruim,543352,543464,0.112286
Sensor13,ruim,543504,543613,0.108823
Sensor13,ruim,543655,543771,0.115626
Sensor13,ruim,543814,543927,0.112733
Sensor13,ruim,543967,544084,0.116459
Sensor13,ruim,544127,544243,0.115518
Sensor13,ruim,544286,544396,0.110249
Sensor13,ruim,544437,544553,0.115707
Sensor13,ruim,544596,544708,0.112561
Sensor13,ruim,544.75,544.86,0.110243
Sensor13,ruim,544905,545024,0.119423
Sensor13,ruim,545068,545182,0.11438
Sensor13,ruim,545223,545337,0.113247
Sensor13,ruim,545383,545497,0.114673
Sensor13,ruim,545.54,545654,0.114521
Sensor13,ruim,545697,545814,0.117734
Sensor13,ruim,545857,545971,0.113929
Sensor13,ruim,546012,546127,0.114792
Sensor13,ruim,546171,546284,0.113041
Sensor13,ruim,546326,546437,0.111506
Sensor13,ruim,546.48,546594,0.113528
Sensor13,ruim,546636,546.75,0.114143
Sensor13,ruim,546789,546905,0.116119
Sensor13,ruim,546948,547062,0.113712
Sensor13,ruim,547104,547.22,0.116512
Sensor13,ruim,547263,547382,0.119698
Sensor13,ruim,547425,547534,0.108786
Sensor13,ruim,547575,547685,0.110236
Sensor13,ruim,547.73,547843,0.113134
Sensor13,ruim,547884,547996,0.112028
Sensor13,ruim,548.04,548155,0.114894
Sensor13,ruim,548198,548309,0.110625
Sensor13,ruim,548349,548.46,0.111267
Sensor13,ruim,548505,548615,0.110781
Sensor13,ruim,548655,548767,0.111605
Sensor13,ruim,548807,548917,0.109581
Sensor13,ruim,548961,549.07,0.109338
Sensor13,ruim,549113,549229,0.116033
Sensor13,ruim,549273,549381,0.107676
Sensor13,ruim,549422,549531,0.108999
Sensor13,ruim,549574,549688,0.113995
Sensor13,ruim,549732,549847,0.114389
Sensor13,ruim,549889,550002,0.11277
Sensor13,ruim,550049,550161,0.112243
Sensor13,ruim,550202,550318,0.115776
Sensor13,ruim,550.36,550476,0.116483
Sensor13,ruim,550.52,550637,0.116348
Sensor13,ruim,551293,551406,0.112457
Sensor13,ruim,552093,552204,0.110723
Sensor13,ruim,552881,552989,0.108056
Sensor13,ruim,553667,553773,0.106202
Sensor13,ruim,554428,554.54,0.11166
Sensor14,medio,101829,101901,0.0716123
Sensor14,medio,102976,103.05,0.0734905
Sensor14,medio,104111,104177,0.0651876
Sensor14,medio,105.34,105417,0.0773982
Sensor14,medio,106664,106731,0.0671527
Sensor14,medio,107777,107841,0.0635924
Sensor14,medio,108876,108942,0.0653858
Sensor14,medio,109983,110049,0.0661208
Sensor14,medio,111.09,111212,0.121361
Sensor14,medio,112313,112386,0.0727509
Sensor14,medio,113524,113606,0.0821874
Sensor14,ruim,114933,115.01,0.0771309
Sensor14,ruim,115531,115603,0.0715659
Sensor14,medio,116136,116206,0.0706727
Sensor14,medio,116728,116796,0.0680615
Sensor14,medio,117314,117388,0.0737208
Sensor14,medio,117903,117973,0.0697435
Sensor14,medio,118494,118568,0.0738862
Sensor14,medio,119.1,119179,0.0797185
Sensor14,medio,119741,119823,0.0817151
Sensor14,medio,120371,120446,0.0756076
Sensor14,medio,121005,121088,0.0835245
Sensor14,medio,121639,121723,0.0839723
Sensor14,medio,122275,122356,0.0810819
Sensor14,medio,122911,122.99,0.0795664
Sensor14,medio,123539,123621,0.0825074
Sensor14,medio,124245,124337,0.0920628
Sensor14,medio,124989,125089,0.100794
Sensor14,medio,125718,125797,0.0794097
Sensor14,medio,126348,126431,0.0826156
Sensor14,medio,126981,127063,0.0814215
Sensor14,medio,127.62,127703,0.0822639
Sensor14,medio,128258,128336,0.078196
Sensor14,medio,128892,128977,0.0849162
Sensor14,ruim,129529,129614,0.0849659
Sensor14,ruim,130173,130252,0.079317
Sensor14,ruim,130823,130903,0.0797332
Sensor14,ruim,131459,131546,0.0872326
Sensor14,ruim,132144,132234,0.0906639
Sensor14,medio,132828,132.92,0.0918385
Sensor14,medio,133513,133602,0.088429
Sensor14,medio,134191,134294,0.103012
Sensor14,medio,134937,135036,0.0988656
Sensor14,medio,136383,136493,0.110168
Sensor14,medio,137951,138.04,0.0888024
Sensor14,medio,139318,139411,0.0936192
Sensor14,medio,140688,140778,0.0898005
Sensor14,medio,142056,142144,0.0887982
Sensor14,medio,143509,143604,0.0953768
Sensor14,medio,144954,145052,0.0980203
Sensor14,ruim,146629,146733,0.104019
Sensor14,ruim,148076,148.17,0.0942178
Sensor14,ruim,149524,149.62,0.0962503
Sensor14,ruim,151011,151117,0.106679
Sensor14,ruim,152561,152673,0.111767
Sensor14,ruim,154.15,154258,0.108032
Sensor14,ruim,155708,155811,0.103155
Sensor14,ruim,157.22,157324,0.103867
Sensor14,ruim,158742,158846,0.104781
Sensor14,ruim,160228,160.33,0.102065
Sensor14,ruim,161736,161837,0.101452
Sensor14,medio,163209,163.31,0.101365
Sensor14,medio,164689,164787,0.0988481
Sensor14,medio,166158,166255,0.0975974
Sensor14,medio,167624,167726,0.102914
Sensor14,medio,169087,169187,0.100864
Sensor14,medio,170558,170661,0.102076
Sensor14,medio,172076,172.18,0.103924
Sensor14,ruim,173589,173695,0.106435
Sensor14,medio,175107,175211,0.103943
Sensor14,medio,176616,176722,0.105108
Sensor14,medio,178116,178.22,0.103741
Sensor14,medio,179645,179749,0.104033
Sensor14,medio,181.13,181229,0.0988273
Sensor14,medio,182625,182723,0.0979028
Sensor14,medio,184109,184209,0.100826
Sensor14,medio,185601,185711,0.109602
Sensor14,medio,187.14,187245,0.104469
Sensor14,medio,187.9,188012,0.111826
Sensor14,medio,188669,188774,0.105548
Sensor14,medio,189431,189541,0.109755
Sensor14,medio,190.2,190304,0.104009
Sensor14,medio,190956,191059,0.103652
Sensor14,medio,191733,191842,0.109481
Sensor14,medio,192.5,192604,0.10446
Sensor14,medio,193265,193375,0.109991
Sensor14,medio,194778,194884,0.105691
Sensor14,medio,196262,196369,0.107528
Sensor14,medio,197747,197854,0.107426
Sensor14,medio,199215,199.32,0.104652
Sensor14,medio,200706,200811,0.105305
Sensor14,medio,202211,202314,0.103688
Sensor14,medio,203722,203825,0.103166
Sensor14,medio,205239,205.35,0.111266
Sensor14,medio,206764,206872,0.107323
Sensor14,medio,208275,208382,0.106334
Sensor14,medio,209753,209856,0.102986
Sensor14,medio,211225,211.33,0.105184
Sensor14,medio,212696,212.8,0.103374
Sensor14,medio,214153,214254,0.100431
Sensor14,medio,215628,215729,0.10156
Sensor14,medio,217102,217204,0.101919
Sensor14,medio,218565,218668,0.102834
Sensor14,medio,219297,219399,0.102595
Sensor14,medio,220035,220135,0.099982
Sensor14,medio,220758,220855,0.0968434
Sensor14,medio,221499,221603,0.103401
Sensor14,medio,222218,222319,0.100986
Sensor14,medio,222973,223074,0.101578
Sensor14,medio,223.69,223793,0.102324
Sensor14,medio,224436,224536,0.0995364
Sensor14,medio,225169,225267,0.0981785
Sensor14,medio,225914,226021,0.106811
Sensor14,medio,226.65,226755,0.104489
Sensor14,medio,227393,227499,0.106723
Sensor14,medio,228123,228223,0.10076
Sensor14,medio,228865,228.97,0.105043
Sensor14,medio,229579,229682,0.102612
Sensor14,medio,230327,230428,0.101155
Sensor14,medio,231051,231.15,0.0997993
Sensor14,medio,231792,231896,0.103858
Sensor14,medio,232522,232622,0.100291
Sensor14,medio,233278,233387,0.108808
Sensor14,medio,234016,234115,0.0992231
Sensor14,ruim,234762,234868,0.105895
Sensor14,medio,235514,235611,0.0971143
Sensor14,medio,236256,236361,0.10492
Sensor14,medio,236992,237.09,0.0978684
Sensor14,medio,237732,237835,0.103067
Sensor14,medio,238459,238557,0.0973757
Sensor14,medio,239197,239299,0.101911
Sensor14,medio,239915,240013,0.0983933
Sensor14,medio,240653,240756,0.102475
Sensor14,medio,241391,241487,0.0964182
Sensor14,medio,242132,242235,0.103412
Sensor14,medio,242861,242957,0.0961835
Sensor14,medio,243595,243701,0.10593
Sensor14,medio,244323,244418,0.094367
Sensor14,medio,245065,245166,0.100797
Sensor14,medio,245792,245886,0.0935743
Sensor14,medio,246522,246.63,0.107719
Sensor14,medio,247268,247365,0.0966026
Sensor14,medio,248001,248105,0.103798
Sensor14,medio,248725,248817,0.0921506
Sensor14,medio,249466,249568,0.10257
Sensor14,medio,250204,250302,0.0977383
Sensor14,medio,250939,251042,0.102559
Sensor14,medio,251665,251761,0.0962048
Sensor14,medio,252407,252512,0.104811
Sensor14,medio,253142,253.24,0.0976795
Sensor14,medio,253879,253983,0.103393
Sensor14,medio,255355,255456,0.100408
Sensor14,medio,256813,256922,0.108817
Sensor14,medio,258271,258371,0.100115
Sensor14,medio,259738,259846,0.108324
Sensor14,medio,261225,261327,0.102523
Sensor14,medio,262732,262838,0.105483
Sensor14,medio,264203,264312,0.108716
Sensor14,medio,265701,265803,0.102813
Sensor14,medio,267.18,267282,0.101876
Sensor14,medio,268.66,268762,0.101886
Sensor14,medio,270128,270232,0.104325
Sensor14,bom,271612,271721,0.108559
Sensor14,bom,273074,273.18,0.106329
Sensor14,bom,274576,274687,0.111154
Sensor14,bom,276092,276203,0.110745
Sensor14,bom,277594,277695,0.101315
Sensor14,bom,279072,279177,0.10505
Sensor14,medio,280556,280.66,0.103959
Sensor14,medio,282028,282131,0.103029
Sensor14,ruim,283.51,283615,0.104646
Sensor14,medio,285014,285117,0.103072
Sensor14,ruim,286516,286628,0.112032
Sensor14,ruim,288033,288.14,0.106879
Sensor14,medio,289524,289627,0.103226
Sensor14,medio,291003,291105,0.101787
Sensor14,medio,292471,292575,0.103893
Sensor14,medio,293.95,294057,0.107389
Sensor14,medio,295441,295543,0.102297
Sensor14,ruim,296912,297021,0.108986
Sensor14,ruim,298403,298508,0.105071
Sensor14,medio,299907,300011,0.103915
Sensor14,medio,301386,301489,0.102918
Sensor14,medio,302885,302988,0.102991
Sensor14,medio,304386,304.49,0.103813
Sensor14,ruim,305878,305985,0.107344
Sensor14,ruim,307.42,307528,0.107304
Sensor14,ruim,308194,308301,0.106756
Sensor14,ruim,308979,309087,0.108854
Sensor14,ruim,309777,309.89,0.113019
Sensor14,ruim,310565,310677,0.111884
Sensor14,ruim,311351,311456,0.105089
Sensor14,ruim,312106,312212,0.106277
Sensor14,ruim,312874,312976,0.102007
Sensor14,ruim,313636,313741,0.104553
Sensor14,ruim,314395,314497,0.102613
Sensor14,ruim,315169,315.28,0.111104
Sensor14,ruim,315.96,316069,0.108584
Sensor14,ruim,316738,316844,0.105912
Sensor14,ruim,317518,317627,0.109293
Sensor14,ruim,318315,318425,0.109945
Sensor14,ruim,319119,319232,0.113051
Sensor14,ruim,319915,320024,0.108425
Sensor14,ruim,320712,320824,0.112408
Sensor14,ruim,321534,321648,0.113269
Sensor14,ruim,322321,322424,0.103647
Sensor14,ruim,323099,323208,0.1093
Sensor14,ruim,323886,323997,0.111081
Sensor14,ruim,324665,324779,0.11335
Sensor14,medio,325442,325.55,0.108689
Sensor14,medio,326212,326322,0.110189
Sensor14,medio,326972,327072,0.100581
Sensor14,medio,327718,327824,0.10635
Sensor14,medio,328467,328572,0.104561
Sensor14,medio,329214,329321,0.106705
Sensor14,medio,329958,330067,0.108235
Sensor14,medio,330704,330812,0.108567
Sensor14,medio,331453,331557,0.103599
Sensor14,medio,332208,332314,0.10547
Sensor14,medio,332972,333076,0.103717
Sensor14,medio,333722,333827,0.1044
Sensor14,medio,334482,334595,0.112707
Sensor14,ruim,335273,335.38,0.106751
Sensor14,ruim,336078,336192,0.11485
Sensor14,ruim,336878,336987,0.108798
Sensor14,ruim,337664,337771,0.107127
Sensor14,ruim,338439,338555,0.116383
Sensor14,ruim,339234,339347,0.112891
Sensor14,ruim,340028,340134,0.106766
Sensor14,ruim,340832,340939,0.107278
Sensor14,ruim,341619,341728,0.108801
Sensor14,ruim,342393,342496,0.102983
Sensor14,ruim,343169,343269,0.0997812
Sensor14,ruim,343923,344026,0.102452
Sensor14,ruim,344694,344.8,0.105557
Sensor14,medio,345459,345559,0.100254
Sensor14,medio,346217,346323,0.105776
Sensor14,medio,346971,347072,0.101119
Sensor14,medio,347729,347834,0.105717
Sensor14,medio,348483,348582,0.0990312
Sensor14,medio,349238,349.34,0.102497
Sensor14,medio,349991,350089,0.098334
Sensor14,medio,350743,350848,0.104631
Sensor14,medio,351484,351582,0.0979826
Sensor14,medio,352.23,352334,0.104235
Sensor14,medio,352977,353079,0.1016
Sensor14,medio,353732,353839,0.106418
Sensor14,medio,354482,354584,0.102894
Sensor14,ruim,355235,355342,0.107891
Sensor14,ruim,356005,356101,0.0962513
Sensor14,ruim,356787,356892,0.105056
Sensor14,ruim,357564,357666,0.101469
Sensor14,ruim,358331,358432,0.101762
Sensor14,ruim,359095,359.2,0.104686
Sensor14,ruim,359857,359968,0.111272
Sensor14,ruim,360625,360723,0.098407
Sensor14,ruim,361394,361497,0.102891
Sensor14,ruim,362167,362275,0.108031
Sensor14,ruim,362954,363063,0.108848
Sensor14,medio,363737,363839,0.101227
Sensor14,medio,364517,364623,0.10642
Sensor14,medio,365278,365378,0.0995789
Sensor14,medio,366031,366134,0.103271
Sensor14,medio,366789,366892,0.102592
Sensor14,medio,367555,367658,0.103464
Sensor14,medio,368319,368421,0.102036
Sensor14,medio,369089,369186,0.0972721
Sensor14,medio,369845,369946,0.101251
Sensor14,medio,370618,370724,0.10652
Sensor14,medio,371387,371.49,0.103783
Sensor14,medio,372156,372261,0.10552
Sensor14,medio,372921,373015,0.0936799
Sensor14,medio,373678,373779,0.100868
Sensor14,medio,374429,374522,0.0932648
Sensor14,ruim,375172,375277,0.104814
Sensor14,medio,375924,376027,0.103448
Sensor14,medio,376.67,376771,0.101002
Sensor14,medio,377417,377525,0.107876
Sensor14,medio,378169,378271,0.101965
Sensor14,medio,378917,379017,0.099959
Sensor14,medio,380421,380527,0.106035
Sensor14,medio,381948,382055,0.10742
Sensor14,medio,383428,383531,0.102922
Sensor14,ruim,384964,385078,0.114254
Sensor14,ruim,386559,386671,0.112539
Sensor14,ruim,388134,388244,0.109344
Sensor14,ruim,389.67,389782,0.111665
Sensor14,ruim,391.21,391319,0.108369
Sensor14,ruim,392741,392841,0.0998458
Sensor14,medio,394253,394362,0.108807
Sensor14,medio,395772,395876,0.103095
Sensor14,medio,397276,397378,0.101737
Sensor14,medio,398778,398878,0.100833
Sensor14,medio,400275,400376,0.101352
Sensor14,medio,401.75,401849,0.0993866
Sensor14,medio,403238,403339,0.10136
Sensor14,medio,404714,404817,0.10306
Sensor14,medio,406189,406287,0.0982056
Sensor14,medio,407.67,407776,0.105255
Sensor14,medio,409188,409.29,0.102119
Sensor14,medio,410702,410806,0.103711
Sensor14,medio,412222,412329,0.107421
Sensor14,medio,413745,413852,0.107739
Sensor14,medio,415216,415316,0.0998147
Sensor14,medio,416683,416789,0.105583
Sensor14,medio,418.21,418322,0.112928
Sensor14,medio,419725,419.83,0.105018
Sensor14,medio,421233,421341,0.107776
Sensor14,medio,422738,422847,0.108886
Sensor14,ruim,424241,424352,0.110656
Sensor14,ruim,425788,425895,0.107181
Sensor14,ruim,427341,427455,0.114144
Sensor14,ruim,428928,429.04,0.112164
Sensor14,ruim,430524,430633,0.1084
Sensor14,ruim,432073,432185,0.111823
Sensor14,ruim,433623,433738,0.114202
Sensor14,ruim,435214,435329,0.114542
Sensor14,ruim,436795,436906,0.111189
Sensor14,ruim,438.35,438462,0.111667
Sensor14,ruim,439903,440014,0.110812
Sensor14,ruim,441471,441583,0.111262
Sensor14,ruim,443053,443164,0.111955
Sensor14,ruim,444628,444742,0.113577
Sensor14,medio,446201,446.31,0.108518
Sensor14,medio,447726,447832,0.106193
Sensor14,ruim,449274,449376,0.102546
Sensor14,ruim,450839,450941,0.102609
Sensor14,ruim,452389,452.49,0.100313
Sensor14,medio,453905,454005,0.0996967
Sensor14,medio,455.42,455519,0.099751
Sensor14,medio,456936,457.04,0.10367
Sensor14,medio,458544,458649,0.105304
Sensor14,medio,460149,460251,0.102015
Sensor14,medio,461749,461849,0.0998914
Sensor14,medio,463.23,463337,0.106683
Sensor14,medio,464733,464839,0.105527
Sensor14,medio,466224,466327,0.102833
Sensor14,medio,467744,467849,0.104928
Sensor14,medio,469253,469358,0.104938
Sensor14,medio,470.75,470856,0.105684
Sensor14,medio,472241,472343,0.102232
Sensor14,medio,473.76,473864,0.103799
Sensor14,medio,475257,475365,0.108178
Sensor14,medio,476767,476876,0.109638
Sensor14,medio,478244,478343,0.0991473
Sensor14,medio,478971,479071,0.0994873
Sensor14,medio,479706,479806,0.100297
Sensor14,medio,480447,480.55,0.103159
Sensor14,medio,481182,481.28,0.0973501
Sensor14,medio,481899,481995,0.0962709
Sensor14,medio,482627,482728,0.101205
Sensor14,medio,483364,483468,0.103749
Sensor14,medio,484096,484195,0.0990237
Sensor14,medio,484832,484939,0.106768
Sensor14,medio,485577,485674,0.0975349
Sensor14,medio,486303,486403,0.100588
Sensor14,medio,487028,487124,0.0954616
Sensor14,medio,487753,487857,0.104623
Sensor14,medio,488483,488.58,0.0967588
Sensor14,medio,489207,489311,0.103878
Sensor14,ruim,489931,490.03,0.0992743
Sensor14,ruim,490673,490785,0.11272
Sensor14,ruim,491435,491537,0.101524
Sensor14,ruim,492182,492288,0.105788
Sensor14,ruim,492934,493029,0.0957128
Sensor14,ruim,493673,493774,0.100672
Sensor14,ruim,494418,494515,0.0970436
Sensor14,ruim,495161,495265,0.103831
Sensor14,ruim,495906,496005,0.098952
Sensor14,ruim,496657,496762,0.10477
Sensor14,ruim,497413,497513,0.0997868
Sensor14,ruim,498152,498259,0.107705
Sensor14,medio,498915,499017,0.101999
Sensor14,medio,499653,499758,0.104496
Sensor14,ruim,500393,500492,0.0993123
Sensor14,ruim,501142,501251,0.108715
Sensor14,ruim,501899,502002,0.102541
Sensor14,ruim,502646,502752,0.106196
Sensor14,ruim,503401,503508,0.107203
Sensor14,ruim,504163,504271,0.107821
Sensor14,ruim,504928,505028,0.100596
Sensor14,ruim,505691,505798,0.107336
Sensor14,ruim,506463,506563,0.100302
Sensor14,ruim,506613,506715,0.102102
Sensor14,ruim,506762,506865,0.1029
Sensor14,ruim,506913,507018,0.105274
Sensor14,ruim,507072,507186,0.11409
Sensor14,ruim,507239,507347,0.107386
Sensor14,ruim,507397,507503,0.106555
Sensor14,ruim,507551,507.66,0.108878
Sensor14,medio,507708,507814,0.106064
Sensor14,medio,508462,508559,0.0975785
Sensor14,medio,509218,509318,0.0998954
Sensor14,medio,509942,510037,0.0950599
Sensor14,medio,510688,510787,0.0986544
Sensor14,medio,511.42,511514,0.0944502
Sensor14,medio,512159,512258,0.0984715
Sensor14,medio,512888,512989,0.100169
Sensor14,medio,513638,513737,0.0991258
Sensor14,medio,514.36,514458,0.0986132
Sensor14,ruim,515841,515941,0.10056
Sensor14,ruim,517353,517454,0.10022
Sensor14,ruim,518891,518998,0.106466
Sensor14,medio,520427,520528,0.101476
Sensor14,medio,521941,522043,0.101952
Sensor14,medio,523458,523.56,0.101573
Sensor14,medio,524983,525079,0.0967734
Sensor14,medio,526517,526619,0.102638
Sensor14,medio,528048,528.15,0.102027
Sensor14,medio,529576,529679,0.102816
Sensor14,medio,531099,531203,0.10346
Sensor14,medio,532609,532712,0.103898
Sensor14,ruim,534122,534224,0.10139
Sensor14,ruim,534886,534988,0.102548
Sensor14,ruim,535632,535735,0.103051
Sensor14,medio,536394,536496,0.10278
Sensor14,medio,537.14,537241,0.100912
Sensor14,medio,537903,538008,0.104795
Sensor14,medio,538662,538766,0.104595
Sensor14,medio,539423,539525,0.102142
Sensor14,medio,540166,540269,0.10256
Sensor14,medio,540933,541036,0.102813
Sensor14,medio,541694,541798,0.103875
Sensor14,medio,542462,542565,0.103475
Sensor14,medio,543.21,543307,0.0976742
Sensor14,ruim,543974,544084,0.109384
Sensor14,ruim,544757,544861,0.103961
Sensor14,ruim,545547,545654,0.107179
Sensor14,ruim,546332,546438,0.10529
Sensor14,ruim,547111,547.22,0.109166
Sensor14,ruim,547891,547996,0.105434
Sensor14,ruim,548662,548767,0.104949
Sensor14,ruim,549428,549531,0.102548
Sensor14,ruim,550.21,550318,0.107925
Sensor14,ruim,550994,551096,0.10199
Sensor14,ruim,551777,551888,0.110975
Sensor14,ruim,552579,552688,0.109006
Sensor14,ruim,553356,553468,0.111301
Sensor14,ruim,554122,554225,0.102974
Sensor15,medio,112196,112263,0.0673459
Sensor15,medio,113394,113468,0.0740977
Sensor15,medio,114796,114.88,0.0839211
Sensor15,medio,116015,116081,0.0661245
Sensor15,medio,117197,117263,0.0661315
Sensor15,medio,118376,118443,0.0668085
Sensor15,medio,119.61,119688,0.0782477
Sensor15,medio,120.88,120954,0.0744413
Sensor15,medio,122.15,122223,0.0725892
Sensor15,medio,123414,123487,0.0726362
Sensor15,medio,124828,124922,0.0945316
Sensor15,medio,126219,126294,0.0743765
Sensor15,medio,127491,127.57,0.0786692
Sensor15,medio,128769,128843,0.0743144
Sensor15,medio,130044,130123,0.0785363
